finalWorth,personName,age,country,industries,selfMade,status,gender,gdp_country,total_tax_rate_country,population_country
3400,Stefan von Holtzbrinck,59,Germany,Media & Entertainment,FALSE,U,M,"$3,845,630,030,824 ",48.8,83132799
3400,Hans Peter Wild,81,Switzerland,Food & Beverage,FALSE,D,M,"$703,082,435,360 ",28.8,8574832
3400,Wu Guanjiang & family,54,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3400,Yi Zheng,52,China,Technology,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3400,Eric Yuan & family,53,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3400,Charles Zegar,75,United States,Media & Entertainment,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3300,Mohed Altrad,75,France,Construction & Engineering,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
3300,John Arnold,49,United States,Finance & Investments,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
3300,Bill Austin,81,United States,Manufacturing,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3300,Chen Shibin,56,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3300,Bennett Dorrance,77,United States,Food & Beverage,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
3300,Walter Faria,68,Brazil,Food & Beverage,TRUE,E,M,"$1,839,758,040,766 ",65.1,212559417
3300,Walter Frey,79,Switzerland,Automotive,FALSE,U,M,"$703,082,435,360 ",28.8,8574832
3300,Fu Liquan & family,55,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3300,John Gandel,88,Australia,Real Estate,FALSE,E,M,"$1,392,680,589,329 ",47.4,25766605
3300,Peter Gilgan,72,Canada,Construction & Engineering,TRUE,U,M,"$1,736,425,629,520 ",24.5,36991981
3300,Kwek Leng Beng,82,Singapore,Diversified,FALSE,U,M,"$372,062,527,489 ",21,5703569
3300,Pablo Legorreta,59,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3300,Arnon Milchan,78,Israel,Media & Entertainment,TRUE,D,M,"$395,098,666,122 ",25.3,9053300
3300,Akio Nitori,79,Japan,Fashion & Retail,TRUE,D,M,"$5,081,769,542,380 ",46.7,126226568
3300,Julio Ponce Lerou,77,Chile,Metals & Mining,TRUE,D,M,"$282,318,159,745 ",34,18952038
3300,Rodger Riney & family,77,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3300,Phil Ruffin,88,United States,Diversified,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3300,Naguib Sawiris,68,Egypt,Telecom,FALSE,D,M,"$303,175,127,598 ",44.4,100388073
3300,Neil Shen,55,China,Finance & Investments,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3300,Gil Shwed,54,Israel,Technology,TRUE,D,M,"$395,098,666,122 ",25.3,9053300
3300,Stephen Smith,71,Canada,Finance & Investments,TRUE,U,M,"$1,736,425,629,520 ",24.5,36991981
3300,Nik Storonsky,38,United Kingdom,Finance & Investments,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
3300,Jeffrey Talpins,48,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3300,Carl Thoma,74,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3300,Todd Wanek,59,United States,Manufacturing,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
3300,Xue Hua,53,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3300,Takao Yasuda,73,Singapore,Fashion & Retail,TRUE,U,M,"$372,062,527,489 ",21,5703569
3200,Giuliana Benetton,85,Italy,Fashion & Retail,TRUE,U,F,"$2,001,244,392,042 ",59.1,60297396
3200,Luciano Benetton,87,Italy,Fashion & Retail,TRUE,U,M,"$2,001,244,392,042 ",59.1,60297396
3200,Arun Bharat Ram,82,India,Manufacturing,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
3200,Ron Burkle,70,United Kingdom,Finance & Investments,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
3200,Chen Kaixuan,64,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Brunello Cucinelli & family,69,Italy,Fashion & Retail,TRUE,U,M,"$2,001,244,392,042 ",59.1,60297396
3200,Antonio Del Valle Ruiz & family,84,Mexico,Manufacturing,TRUE,D,M,"$1,258,286,717,125 ",55.1,126014024
3200,Gustavo Denegri & family,86,Italy,Healthcare,TRUE,Split Family Fortune,M,"$2,001,244,392,042 ",59.1,60297396
3200,Dong Jinggui,53,China,Automotive,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Charles Ergen,70,United States,Media & Entertainment,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3200,David Filo,56,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3200,Lindsay Fox,85,Australia,Logistics,TRUE,U,M,"$1,392,680,589,329 ",47.4,25766605
3200,Sergei Galitsky,55,Russia,Fashion & Retail,TRUE,E,M,"$1,699,876,578,871 ",46.2,144373535
3200,Senapathy Gopalakrishnan,67,India,Technology,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
3200,Luciano Hang,60,Brazil,Fashion & Retail,TRUE,D,M,"$1,839,758,040,766 ",65.1,212559417
3200,Michael Hintze,69,United Kingdom,Finance & Investments,TRUE,E,M,"$2,827,113,184,696 ",30.6,66834405
3200,Hu Baifan,60,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Hamilton James & family,71,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3200,Lee Boo-jin,52,South Korea,Technology,FALSE,D,F,"$2,029,000,000,000 ",33.2,51709098
3200,Li Liangbin,55,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Liang Feng,54,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Samir Mehta,59,India,Healthcare,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
3200,Sudhir Mehta,68,India,Healthcare,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
3200,Aristotelis Mistakidis,61,Switzerland,Metals & Mining,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
3200,Geoffrey Palmer,72,United States,Real Estate,FALSE,N,M,"$21,427,700,000,000 ",36.6,328239523
3200,Roger Penske,86,United States,Automotive,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3200,Ravi Pillai,69,United Arab Emirates,Construction & Engineering,TRUE,U,M,"$421,142,267,938 ",15.9,9770529
3200,David Rubenstein,73,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3200,Hilton Schlosberg,70,United States,Food & Beverage,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3200,Klaus-Peter Schulenberg,71,Germany,Service,TRUE,U,M,"$3,845,630,030,824 ",48.8,83132799
3200,Lynn Schusterman & family,84,United States,Energy,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
3200,Isabella Seràgnoli,77,Italy,Manufacturing,FALSE,U,F,"$2,001,244,392,042 ",59.1,60297396
3200,Shen Guojun,60,China,Fashion & Retail,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Warren Stephens,66,United States,Finance & Investments,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
3200,Pat Stryker,66,United States,Healthcare,FALSE,U,F,"$21,427,700,000,000 ",36.6,328239523
3200,Roman Trotsenko,52,Russia,Logistics,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
3200,Harald Tschira,48,Germany,Technology,FALSE,Split Family Fortune,M,"$3,845,630,030,824 ",48.8,83132799
3200,Udo Tschira,53,Germany,Technology,FALSE,Split Family Fortune,M,"$3,845,630,030,824 ",48.8,83132799
3200,Vincent Viola,67,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3200,Wu Shaoxun,67,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3200,Steve Wynn,81,United States,Gambling & Casinos,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3200,Jon Yarbrough,65,United States,Gambling & Casinos,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3200,Zhou Bajin,87,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3100,Cho Tak Wong,76,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3100,John Coates,53,United Kingdom,Gambling & Casinos,TRUE,U,M,"$2,827,113,184,696 ",30.6,66834405
3100,Ryan Cohen,37,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3100,Deng Wen,55,China,Food & Beverage,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3100,Gurbachan Singh Dhingra,72,India,Manufacturing,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
3100,Kuldip Singh Dhingra,75,India,Manufacturing,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
3100,Martin Ebner,77,Switzerland,Finance & Investments,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
3100,Charles Edelstenne,85,France,Manufacturing,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
3100,Sergei Gordeev,50,Russia,Real Estate,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
3100,Jeff T. Green,46,United States,Media & Entertainment,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3100,Reed Hastings,62,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3100,Bertil Hult,82,Switzerland,Service,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
3100,Miguel Krigsner,73,Brazil,Fashion & Retail,TRUE,D,M,"$1,839,758,040,766 ",65.1,212559417
3100,Kuok Khoon Hong,73,Singapore,Manufacturing,FALSE,D,M,"$372,062,527,489 ",21,5703569
3100,Aerin Lauder,52,United States,Fashion & Retail,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
3100,Sheldon Lavin,90,United States,Food & Beverage,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3100,Vladimir Litvinenko & family,67,Russia,Manufacturing,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
3100,Daniel Mate,59,Switzerland,Metals & Mining,TRUE,D,M,"$703,082,435,360 ",28.8,8574832
3100,Ravi Modi,46,India,Fashion & Retail,TRUE,U,M,"$2,611,000,000,000 ",49.7,1366417754
3100,Jonathan Nelson,66,United States,Finance & Investments,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3100,Katharina Otto-Bernstein,59,United States,Real Estate,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
3100,Sergei Popov,51,Switzerland,Finance & Investments,TRUE,E,M,"$703,082,435,360 ",28.8,8574832
3100,Penny Pritzker,63,United States,Finance & Investments,FALSE,D,F,"$21,427,700,000,000 ",36.6,328239523
3100,Theodore Rachmat,79,Indonesia,Diversified,FALSE,D,M,"$1,119,190,780,753 ",30.1,270203917
3100,Renzo Rosso & family,67,Italy,Fashion & Retail,TRUE,D,M,"$2,001,244,392,042 ",59.1,60297396
3100,Friede Springer,80,Germany,Media & Entertainment,FALSE,D,F,"$3,845,630,030,824 ",48.8,83132799
3100,Timur Turlov,35,Kazakhstan,Finance & Investments,TRUE,U,M,"$180,161,741,180 ",28.4,18513930
3100,Frank VanderSloot,74,United States,Fashion & Retail,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3100,Yoo Jung-hyun,53,South Korea,Media & Entertainment,TRUE,U,F,"$2,029,000,000,000 ",33.2,51709098
3000,Semahat Sevim Arsel,94,Turkey,Diversified,FALSE,U,F,"$754,411,708,203 ",42.3,83429615
3000,Nicolas Berggruen,61,United States,Real Estate,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
3000,George Bishop,85,United States,Energy,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3000,Norman Braman,90,United States,Automotive,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
3000,Eva Maria Bucher-Haefner,66,Switzerland,Technology,FALSE,E,F,"$703,082,435,360 ",28.8,8574832
3000,Cai Dongchen,70,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Jean-Pierre Cayard,80,France,Food & Beverage,FALSE,U,M,"$2,715,518,274,227 ",60.7,67059887
3000,Todd Christopher,60,United States,Fashion & Retail,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
3000,Mang Yee Chu & family,63,China,Real Estate,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3000,"William Conway, Jr.",73,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3000,Jean Coutu & family,95,Canada,Fashion & Retail,TRUE,D,M,"$1,736,425,629,520 ",24.5,36991981
3000,"Edward DeBartolo, Jr.",76,United States,Real Estate,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
3000,Stephen Deckoff,57,United States,Finance & Investments,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
3000,Feng Hailiang,62,China,Metals & Mining,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3000,"Ernest Garcia, II.",65,United States,Automotive,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3000,Sam Goi,76,Singapore,Food & Beverage,TRUE,U,M,"$372,062,527,489 ",21,5703569
3000,Carlos Hank Rhon,75,Mexico,Diversified,FALSE,U,M,"$1,258,286,717,125 ",55.1,126014024
3000,Susan Carol Holland,66,Italy,Manufacturing,FALSE,D,F,"$2,001,244,392,042 ",59.1,60297396
3000,Hui Ka Yan,64,China,Real Estate,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Vivek Jain,67,India,Manufacturing,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
3000,Friedrich Knapp,71,Germany,Fashion & Retail,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
3000,Egor Kulkov,51,Switzerland,Healthcare,TRUE,U,M,"$703,082,435,360 ",28.8,8574832
3000,Lin Xiucheng & family,67,China,Technology,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Harsh Mariwala,71,India,Food & Beverage,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
3000,Gilles Martin,59,France,Healthcare,TRUE,D,M,"$2,715,518,274,227 ",60.7,67059887
3000,Maja Oeri,68,Switzerland,Healthcare,FALSE,D,F,"$703,082,435,360 ",28.8,8574832
3000,John Paulson,67,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
3000,Ajay Piramal,67,India,Healthcare,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
3000,Guanghe Qiu & family,71,China,Fashion & Retail,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Stephen Rubin,86,United Kingdom,Fashion & Retail,FALSE,R,M,"$2,827,113,184,696 ",30.6,66834405
3000,Robert Sands,64,United States,Food & Beverage,FALSE,Split Family Fortune,M,"$21,427,700,000,000 ",36.6,328239523
3000,Erik Selin,55,Sweden,Real Estate,TRUE,D,M,"$530,832,908,738 ",49.1,10285453
3000,Yonghong Shi & family,54,China,Food & Beverage,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Martua Sitorus,63,Singapore,Manufacturing,TRUE,U,M,"$372,062,527,489 ",21,5703569
3000,Guangxin Sun,60,China,Diversified,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Sukanto Tanoto,73,Singapore,Diversified,TRUE,U,M,"$372,062,527,489 ",21,5703569
3000,Sunny Varkey,65,United Arab Emirates,Service,FALSE,U,M,"$421,142,267,938 ",15.9,9770529
3000,Gang Ye,42,Singapore,Media & Entertainment,TRUE,D,M,"$372,062,527,489 ",21,5703569
3000,Ye Xiaoping,60,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
3000,Zhu Gongshan & family,65,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Isak Andic & family,69,Spain,Fashion & Retail,TRUE,U,M,"$1,394,116,310,769 ",47,47076781
2900,Alberto Bombassei,82,Italy,Automotive,FALSE,U,M,"$2,001,244,392,042 ",59.1,60297396
2900,Cao Longxiang & family,65,China,Healthcare,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
2900,"Roy Carroll, II.",60,United States,Real Estate,TRUE,N,M,"$21,427,700,000,000 ",36.6,328239523
2900,John Caudwell,70,United Kingdom,Telecom,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
2900,James Clark,79,United States,Technology,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
2900,Jacques D'Amours,66,Canada,Fashion & Retail,TRUE,U,M,"$1,736,425,629,520 ",24.5,36991981
2900,John Paul DeJoria,78,United States,Fashion & Retail,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
2900,Bernard Ecclestone & family,92,United Kingdom,Sports,TRUE,D,M,"$2,827,113,184,696 ",30.6,66834405
2900,Michael Federmann & family,79,Israel,Technology,TRUE,D,M,"$395,098,666,122 ",25.3,9053300
2900,Kenneth Feld & family,74,United States,Media & Entertainment,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
2900,Gu Yuhua & family,73,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Otto Happel,75,Switzerland,Construction & Engineering,FALSE,D,M,"$703,082,435,360 ",28.8,8574832
2900,Gudrun Heine,68,Germany,Healthcare,FALSE,D,F,"$3,845,630,030,824 ",48.8,83132799
2900,Donald Horton & family,73,United States,Real Estate,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
2900,Zarakh Iliev,56,Russia,Real Estate,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
2900,Ipek Kirac,38,Turkey,Diversified,FALSE,U,F,"$754,411,708,203 ",42.3,83429615
2900,Lee Seo-hyun,49,South Korea,Technology,FALSE,D,F,"$2,029,000,000,000 ",33.2,51709098
2900,Li Jianquan & family,66,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Li Li,57,China,Healthcare,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Li Xiaohua & family,61,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Liu Xiaodong,55,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Martin Lorentzon,54,Sweden,Technology,TRUE,E,M,"$530,832,908,738 ",49.1,10285453
2900,Erwin Franz Mueller,90,Germany,Fashion & Retail,TRUE,U,M,"$3,845,630,030,824 ",48.8,83132799
2900,Georg Nemetschek & family,89,Germany,Technology,TRUE,D,M,"$3,845,630,030,824 ",48.8,83132799
2900,God Nisanov,50,Russia,Real Estate,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
2900,Vikas Oberoi,52,India,Real Estate,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
2900,Gregorio Perez Companc & family,87,Argentina,Energy,TRUE,U,M,"$449,663,446,954 ",106.3,44938712
2900,Sebastian Piñera & family,73,Chile,Finance & Investments,TRUE,U,M,"$282,318,159,745 ",34,18952038
2900,Arvind Poddar,65,India,Automotive,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
2900,Alexey Repik,43,Russia,Healthcare,TRUE,U,M,"$1,699,876,578,871 ",46.2,144373535
2900,Haim Saban,78,United States,Media & Entertainment,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
2900,Rodney Sacks,73,United States,Food & Beverage,TRUE,U,M,"$21,427,700,000,000 ",36.6,328239523
2900,Karthik Sarma,48,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
2900,Sybill Storz,85,Germany,Healthcare,FALSE,D,F,"$3,845,630,030,824 ",48.8,83132799
2900,Daniel Sundheim,46,United States,Finance & Investments,TRUE,D,M,"$21,427,700,000,000 ",36.6,328239523
2900,"William Wrigley, Jr.",59,United States,Food & Beverage,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
2900,Zhang Wenzhong,61,China,Fashion & Retail,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2900,Zhou Jianping,62,China,Fashion & Retail,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
2800,Joy Alukkas,66,India,Fashion & Retail,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Kang An,74,China,Healthcare,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2800,Garrett Camp,44,United States,Technology,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
2800,Chen Lip Keong,75,Cambodia,Gambling & Casinos,TRUE,U,M,"$27,089,389,787 ",23.1,16486542
2800,Choo Chong Ngen,69,Singapore,Real Estate,TRUE,U,M,"$372,062,527,489 ",21,5703569
2800,Euisun Chung,52,South Korea,Automotive,FALSE,D,M,"$2,029,000,000,000 ",33.2,51709098
2800,Smita Crishna-Godrej,72,India,Diversified,FALSE,U,F,"$2,611,000,000,000 ",49.7,1366417754
2800,Eleanor Butt Crook & family,90,United States,Fashion & Retail,FALSE,N,F,"$21,427,700,000,000 ",36.6,328239523
2800,Du Jiangtao & family,53,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2800,Lorenzo Fertitta,54,United States,Sports,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
2800,Adi Godrej,81,India,Diversified,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Jamshyd Godrej,74,India,Diversified,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Lee Yeow Chor,56,Malaysia,Real Estate,FALSE,Split Family Fortune,M,"$364,701,517,788 ",38.7,32447385
2800,Li Weiguo,58,China,Manufacturing,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2800,Dmitry Mazepin,54,Russia,Manufacturing,TRUE,R,M,"$1,699,876,578,871 ",46.2,144373535
2800,"Drayton McLane, Jr.",86,United States,Fashion & Retail,FALSE,D,M,"$21,427,700,000,000 ",36.6,328239523
2800,Najib Mikati,67,Lebanon,Telecom,TRUE,D,M,"$53,367,042,272 ",32.2,6855713
2800,Taha Mikati,78,Lebanon,Telecom,TRUE,D,M,"$53,367,042,272 ",32.2,6855713
2800,Akira Mori & family,86,Japan,Real Estate,FALSE,D,M,"$5,081,769,542,380 ",46.7,126226568
2800,Rishad Naoroji,71,India,Diversified,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Philip Niarchos,69,France,Diversified,FALSE,E,M,"$2,715,518,274,227 ",60.7,67059887
2800,Nandan Nilekani,67,India,Technology,TRUE,D,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Ranjan Pai,50,India,Service,FALSE,U,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Madhukar Parekh,76,India,Manufacturing,FALSE,D,M,"$2,611,000,000,000 ",49.7,1366417754
2800,Sean Parker,43,United States,Technology,TRUE,E,M,"$21,427,700,000,000 ",36.6,328239523
2800,Stewart Rahr,77,United States,Healthcare,FALSE,U,M,"$21,427,700,000,000 ",36.6,328239523
2800,Su Hua,41,China,Media & Entertainment,TRUE,D,M,"$19,910,000,000,000 ",59.2,1397715000
2800,Sun Shoukuan,73,China,Manufacturing,TRUE,E,M,"$19,910,000,000,000 ",59.2,1397715000
2800,Meg Whitman,66,United States,Technology,TRUE,D,F,"$21,427,700,000,000 ",36.6,328239523
2800,Zhu Xingming,56,China,Manufacturing,TRUE,U,M,"$19,910,000,000,000 ",59.2,1397715000
2700,Jose Joao Abdalla Filho,77,Brazil,Finance & Investments,FALSE,D,M,"$1,839,758,040,766 ",65.1,212559417
2700,Juan Abello,81,Spain,Finance & Investments,FALSE,D,M,"$1,394,116,310,769 ",47,47076781
2700,Suhail Bahwan,84,Oman,Diversified,TRUE,U,M,"$76,983,094,928 ",27.4,5266535
2700,Madhur Bajaj,70,India,Diversified,FALSE,Split Family Fortune,M,"$2,611,000,000,000 ",49.7,1366417754
2700,Niraj Bajaj,68,India,Diversified,FALSE,Split Family Fortune,M,"$2,611,000,000,000 ",49.7,1366417754
